wav_filename,wav_filesize,transcript
sample-chap22-48.wav,93536,vah bilkul tandurust hai
sample-chap6-176.wav,470148,is baar jab rikord khatm hua to pramod bola amit se  ab ye halke gaanegajal chhodo amit koee bhadakeela gaana lagao
sample-chap9-187.wav,400472,jo hua hai vah yadi bhaagy mein likha tha to jo hoga vah bhee bhaagy ke anuroop hee hoga
sample-chap13-193.wav,27838,shaam ko ghar laut kar amit ne veena bhaabhee ko naagapur aanejaane kee tikaten thama deen
sample-chap6-127.wav,282284,khaane ke pashchaat pannaalaal va nirmala deharaadoon lautana chaahate the
sample-chap10-181.wav,273464,veena ko yah sukh kaisa laga yah nahin jaan paaya vah
sample-chap14-30.wav,45601,shesh main itanee baat jaanata hoon ki dev ne aapase jaroor baat kee hogee ya phir ramesh bhaee ne aapake daidee se
sample-chap29-45.wav,197612,vah to theek hai lekin aapake rishtedar hain sab yahaan
sample-chap19-61.wav,6940,amit ko teeka karane
sample-chap4-138.wav,176444,jaise usake man se koee bojh utar gaya ho
sample-chap4-18.wav,105004,svayan dhoondh kar batao tab maanoon
sample-chap21-158.wav,280520,sach kaisa hai isaka varnan to vah band aankhon se kar nahin sakatee thee
sample-chap22-116.wav,471032,tab veena ne baaba jee ke charan pakad lie aur phaphakaphaphak kar rone lagee  baaba jee mera suhaag bacha lo aapakee sharan mein aaee hoon
sample-chap6-122.wav,164096,aap to in puraanee vichaar dhaaraon ko na apanaie
sample-chap6-69.wav,68840,kaha nirmala ne
sample-chap25-206.wav,104120,yah to achchhee baat hain
sample-chap6-59.wav,208196,naheennaheen aaraam kee aavashyakata nahin mahasoos ho rahee
sample-chap21-115.wav,211724,aur veena thee na jaane kis mittee kee banee gudiya
sample-chap13-55.wav,4432,theek hai
sample-chap20-74.wav,15090,veena ulate pair vaapis laut aaee
sample-chap29-37.wav,82952,lekin veena chintit thee
sample-chap19-141.wav,13000,nahin shaayad aap theek kahate hain
sample-chap18-176.wav,30764,jaanatee thee priya bahut bhaavuk hai bhaavanaon ke aavesh mein kuchh bhee kar sakatee hai
sample-chap11-125.wav,121760,aisee hee usakee kaamana hai
sample-chap29-203.wav,137636,khushee se usakee aankhen chhalak gaee
sample-chap11-201.wav,469268,aadat nahin thee usakee kisee kee nijee daayaree ko dekhane kee
sample-chap30-230.wav,195848,tabhee ek din mein dodo shipht vo kaam karatee hai
sample-chap4-69.wav,462212,phir apanee raay jaahir karane ke lie usane munh khola hee tha ki ramesh ne kahana shuroo kar diya logon ko jara bhee akl nahin hai
sample-chap27-298.wav,238184,ab use apane saathasaath priya ke manobhaavon ka bhee khyaal rakhana tha
sample-chap18-29.wav,37033,sab kya kahenge aur aantee ko kuchh kahane ka tumhaara matalab bhee nahin main jaanata hoon unaka koee dosh nahin hai
sample-chap25-164.wav,165860,amit ka aana veena bhaabhee ko bhee achchha laga
sample-chap20-86.wav,13836,meree kitanee aavabhagat kee thee
sample-chap20-80.wav,24076,is chhotese ghar mein tum inhen kis baat par kah rahe ho rakhane ke lie
sample-chap23-113.wav,433988,is par amit ne kaha sirph bhaiya kahate to aur baat thee mammee aur suneeta deedee kee raay bhee usee mein thee
sample-chap22-168.wav,492200,veena deedee ne kuchh din pahale ghar mein ek chitthee mein likha tha ki yadi dev ko kuchh ho gaya to main bhee svayan ko samaapt kar doongee
sample-chap14-203.wav,25748,vah kah raha tha  ab mujhe lagata hai use patr likhana chaahie
sample-chap23-72.wav,245240,kamare mein sabakee upasthiti hote hue bhee bilkul chuppee thee
sample-chap10-133.wav,463976,yahee chaah raha tha ki veena use chhoo le bas itanee bhar pahal vah kar le shesh vah sab karega
sample-chap13-116.wav,20524,doktar gupta ka aakhiree shabd sunakar
sample-chap10-114.wav,201140,main unhen aur chinta karate nahin dekh sakatee
sample-chap5-147.wav,449864,iseelie pannaalaal kee tanakhvaah ka mukhy bhaag to bachchon kee padhaee mein aur doosaree jarooraten pooree karane mein chala jaata tha
sample-chap20-203.wav,19897,tab maalatee dev ko hee nihaar rahee thee
sample-chap27-228.wav,194084,ab jao munhahaath dho lo aur gussa shaant karo
sample-chap24-41.wav,292868,use apana jeevan jis tarah achchha lagega main yathaayogy sahaayata karunga
sample-chap14-151.wav,6313,maan vidhava hai
sample-chap2-81.wav,280520,manushy kee jaisee soch hotee hai vaise hee usake sanskaar ban jaate hain
sample-chap7-108.wav,453392,dev kee bahan neeta bhaabhee maalatee va nimmee maan aur komal sabhee dev ke saath kaar mein baithe the
sample-chap26-309.wav,234656,yahaan to haathon kee menhandee bhee nahee utaree aur aapake sapane toot gae
sample-chap6-133.wav,40616,khush huee
sample-chap27-345.wav,102356,aur phir yahee hua
sample-chap13-108.wav,31390,phir doktar gupta veena kee or dekhate hue bole  dekhie misez kapoor ghabaraane kee baat nahin hai
sample-chap20-216.wav,12582,doktar se saaree baat kar aae ho
sample-chap13-153.wav,11746,ve donon baahar aa gae
sample-chap19-78.wav,8821,aap nishchint rahen
sample-chap26-81.wav,111176,chalo main paagal sahee
sample-chap10-225.wav,336968,dev ka ganit kee ati vikasit shaakha ka goodh gyaan usakee samajh se pare tha
sample-chap25-35.wav,234656,veena jee emesasee hai na ek ne poochha
sample-chap5-155.wav,172916,bachchon ko bhee apane nae ghar mein jaane kee khushee thee
sample-chap11-197.wav,148220,lekin kah na paaya
sample-chap9-4.wav,157040,mool roop se ve himaachal pradesh ke the
sample-chap24-77.wav,127052,ab sab theek hai amit
sample-chap27-332.wav,72368,mujhe kuchh na batao
sample-chap5-136.wav,88244,vah vidhur tha
sample-chap20-156.wav,6313,are
sample-chap22-140.wav,585692,itana kasht mainne aaj tak kisee ko sahate nahin dekha aur na hee kisee beemaaree ka itana vikrt roop mainne kabhee pahale suna
sample-chap24-84.wav,162332,amit aajakal mujhe kuchh achchha nahee lagata
sample-chap14-156.wav,22404,maan ne veena ko vistaar se sab baat bataate hue kaha
sample-chap16-190.wav,19270,aise mein usane veena se poochh liya  veena
sample-chap17-168.wav,10910,unaka man bhee bahal jaega
sample-chap14-12.wav,18225,vah to bola ki mainne opareshan ke baad hee kaha tha
sample-chap11-196.wav,151748,aise mein ek do baar usane koshish bhee kee
sample-chap23-154.wav,333440,kya pyaar sirph pyaar nahin hota kyon sab ise keval ek bhaavana maatr samajhate hai
sample-chap6-208.wav,149984,lekin pramod se baitha nahin gaya
sample-chap10-13.wav,133224,shaayad sab kaam poora ho chuka hai
sample-chap13-198.wav,11328,are nahin aisee baat nahin hai
sample-chap27-285.wav,280520,kuchh ruk kar phir se bolee ab aaen misej tandan to saaph mana kar dena
sample-chap27-65.wav,70604,haan theek hai
sample-chap30-50.wav,222308,mujhe bhee chhotechhote bachcho ko chhodakar kaam par jaana pada
sample-chap18-96.wav,13000,aisa bhee kya hai abhee dikhaeee
sample-chap8-105.wav,148220,dev bhee duvidha mein phans gaya tha
sample-chap19-4.wav,31390,maan ke aansoo ponchhate hue poochha usane mammee kya hua kisaka patr hai
sample-chap18-219.wav,11746,dev ne apane man kee baat kah dee
sample-chap27-334.wav,128816,amit samajh gaya usakee bhaavana ko
sample-chap17-162.wav,15090,shaadee kee sab taiyaaree pooree ho chukee hai
sample-chap3-41.wav,183500,sabase chhotee bahan geeta laadalee ghar kee
sample-chap29-138.wav,98828,pannaalaal bhee yahee chaahate the
sample-chap22-129.wav,331676,pyaar kee baaton se oopar uthakar aaj vah apana apane parivaar ka duhkh jaahir kar rahee hai
sample-chap16-162.wav,23449,ek tumhaara aur usase paanchachhah saal pahale kisee vargees ka
sample-chap26-295.wav,162332,ek saath prashnon kee jhadee laga dee thee veena ne
sample-chap29-188.wav,435752,priya ne apane aane kee khabar dete hue veena se kaha deedee tum to aatee nahee ham aa rahe hai aapake paas
sample-chap16-149.wav,40795,tabhee unhen kuchh yaad aaya vah dev kee or dekhate hue bolemujhe bhee apanee galatee ka ehasaas ho raha hai
sample-chap30-141.wav,147340,amit kee najar bahut tej thee
sample-chap6-60.wav,155276,itana saphar karane kee to aadat hai hamaaree
sample-chap30-28.wav,125288,shaadee na karatee to bhee achchha tha
sample-chap15-96.wav,23240,seedhee ke kinaare aur peepal ke vrksh kee tahaniyon ko dekhatee rahatee
sample-chap6-199.wav,75896,pahale naacho sabhee
sample-chap2-245.wav,201140,jisamen dher see khushiyaan bhee theen dher se gam bhee
sample-chap24-73.wav,331676,sab sunatesunate main rone lagee tab mammee ne kaha beta aisa kabhee sambhav nahee ho sakata
sample-chap17-43.wav,17807,kuchh baaten hamen sikhaee nahin jaatee
sample-chap14-20.wav,15090,veena kee aankhon se aansoo tapak pade
sample-chap25-50.wav,112940,jaisa aap behatar samajhen
sample-chap13-121.wav,9657,lagabhag paanch minat lage unhen
sample-chap27-8.wav,160568,lekin amit ko apane maanbaap ka bhee dar tha
sample-chap22-205.wav,257588,veena thee ki raharah kar dev ke sir se khoon ponchhatee ja rahee thee
sample-chap6-196.wav,162332,aaj pramod tumhaara badhiya mood dekhakar
sample-chap16-151.wav,16971,yahee socha tha ki vah to jaroor huee hogee
sample-chap22-152.wav,575108,aur jis insaan se itana adhik pyaar ho usakee aisee dinaparadin bigadatee dasha dekh paana aur use sah paana kitana kathin hai
sample-chap29-211.wav,257588,tumhen meree khaatir ab unhen riseev karane jaana hoga toronto
sample-chap18-180.wav,20733,ek nahin do nahin rojaroj patr aane lage
sample-chap8-73.wav,114704,mujhe nahin maaloom dev
sample-chap21-30.wav,213488,vah nahin rahega abhee se usakee kalpana nahin kar sakatee
sample-chap28-106.wav,228480,is baar haan karane mein usake chehare par virakt bhaav nahin the
sample-chap30-296.wav,157040,sabako saath lekar kaheen dinar karane
sample-chap11-151.wav,185264,chalo achchhee baat hai veena ne bataaya hoga use
sample-chap9-40.wav,140284,munh bhee meetha karava diya hai
sample-chap6-100.wav,157040,vaise achchha lagata ki baaraat aatee
sample-chap29-219.wav,229364,aur phir jab hamaare paas aakar rahenge to baat to kuchh karanee hee hai
sample-chap30-89.wav,56492,apane bachchon se
sample-chap22-55.wav,91772,use laga dev bach jaega
sample-chap30-265.wav,328148,priya jab dekhatee har baar kahatee dekho inake rang kitane shokh hain
sample-chap3-139.wav,425168,main aapase raay lena chaahata hoon ki kya hamen dev kee shaadee ke lie kaheen baat chalaanee chaahie  oh to yah baat hai
sample-chap22-9.wav,471032,shaadee ke samay jo tej dev ke chehare se tapakata tha ab usakee jagah aankhon ke neeche kaalesyaah dhabbon ne le lee thee
sample-chap12-63.wav,328148,aur abhee vakt hee kitana hua hai ve meree badalee karavaane ke lie pooree koshish kar rahe hain
sample-chap29-116.wav,823832,milata hai kabhee to ekaek mahasoos hota hai are kitanee jaldee samay beet gaya jo pal pal kabhee bojhil lagate hai jo din kabhee bitae nahin beetata vah sab vyastata ke saath itanee jaldee beet jaate hain isaka hisaab hee nahee rahata
sample-chap12-1.wav,221428,veena kee badalee kee baat abhee adhar mein latakee huee thee
sample-chap26-49.wav,127052,kuchh nahee rakha is bandhan mein
sample-chap17-10.wav,13418,aaj dard nahin tha
sample-chap11-59.wav,146456,veena bhaabhee ka divaana tha vah
sample-chap2-143.wav,75896,bahut chamak raha tha
sample-chap22-169.wav,421640,yah padhakar bahut hee dar lag raha hai kyonki ab aisee paristhitiyon mein vyakti kuchh bhee kar sakata hai
sample-chap29-311.wav,192320,itane din ho gae dekhe apane kisee priy ko
sample-chap13-36.wav,39959,dev kee stadee tebal kee daraaj mein se veena ne use ek dard kee golee nikaal kar dee aur baatharoom se jaakar tel kee sheeshee nikaal laee
sample-chap27-86.wav,148220,tab prem ekaek vichaaramagn ho gaya
sample-chap20-140.wav,10284,dev akela bheetar gaya
sample-chap5-46.wav,284048,dev maheena bhar aspataal raha tab bhee amit raatadin usake saath raha
sample-chap6-31.wav,201140,phir kuchh rukakar bolee  aap kahaan se aa rahe hain
sample-chap27-226.wav,40616,theek hai
sample-chap25-130.wav,582164,haan veena ne bas par chadhatechadhate usase poochh liya tha kuchh kahana hai priya ko ekaek kuchh sujhaee nahee diya use bas yahee bol saka meree hailo kahana
sample-chap15-122.wav,15717,aisee maan har kisee ko apane ghar mein mil jaegee
sample-chap12-0.wav,376656,jaisejaise veena kee chhuttiyaan khatm hone ko aa rahee theen dev kee pareshaanee badhatee ja rahee thee
sample-chap22-43.wav,321092,kuchh der vah saans lene ko ruka phir bola  aisa chakr teen din tak chalata raha
sample-chap14-204.wav,16135,aisa mujhase kyon poochh rahe ho khud se nirnay lo
sample-chap5-161.wav,272584,prem is beech beeesasee pooree karake phauj mein bhartee ho gaya tha
sample-chap27-122.wav,377540,priya ke prati nae sapane use sanjone the aur apane ghar mein sab kuchh theek karana tha
sample-chap7-65.wav,294632,haan bhaee saahab sab kuchh bataaya hai aur mainne doktar gupta se bhee baat kee thee
sample-chap10-140.wav,74132,dev use chhoo le
sample-chap24-96.wav,231128,lekin veena deedee ka duhkh soonaapan jindagee bhar ka hai
sample-chap7-51.wav,47672,gud eevaning
sample-chap29-127.wav,128816,mai achchha hoon to jag achchha hai
sample-chap13-28.wav,13418,aap baithie main amit ko jagaatee hoon
sample-chap4-222.wav,202904,is vishvaas mein usane kuchh aur poochhana uchit nahin samajha
sample-chap25-69.wav,255824,lagabhag gyaarah varsh pahale apane kaalej kee padhaee pooree kee thee
sample-chap10-151.wav,63548,vahee sukh
sample-chap10-160.wav,195848,prem kee deevaanagee mein aalinganabaddh ho gae donon
sample-chap27-349.wav,347552,aise mein uchit var kee talaash tedhee kheer lag rahee thee use
sample-chap9-78.wav,58256,lekin
sample-chap11-158.wav,427812,use samajh aa raha tha kuchhakuchh patron mein amit ke vishay mein baaten likhane ka veena deedee ka iraada
sample-chap27-110.wav,374012,yadi tumhen apane manobhaavon par vishvaas hai to maano main bhee vaisa hee hoon jaisa tumhaara man maanata hai
sample-chap4-107.wav,140280,lekin svar usaka bhee daba hua tha
sample-chap18-42.wav,24703,vaataavaran bojhil hua dekar amit jad ho gaya tha
sample-chap29-51.wav,208196,bola ab chhodo in baaton ko aao mere paas baitho
sample-chap16-178.wav,15090,dev kee soch sankuchit hue ja rahee thee
sample-chap4-7.wav,70604,paanch betiyaan theen
sample-chap30-103.wav,112056,lekin arun par sab nirbhar karata hai
sample-chap20-103.wav,10910,ajay ne tab kuchh nahin kaha
sample-chap20-176.wav,24703,doktar saamant ne dev kee sabhee ripotars dhyaan se padheen
sample-chap4-183.wav,341376,usane kaee baar mahasoos kiya ki dev raharah kar kanakhiyon se use dekh raha hai
sample-chap9-42.wav,298160,aage kaun rishta dega dherasee shankaen umad aaeen pannaalaal ke man mein
sample-chap26-185.wav,111176,priya kaalej se laut aaee
sample-chap19-138.wav,20106,sab samajhate ho iseelie mainne tumase kuchh nahin chhipaaya
sample-chap29-91.wav,109412,vah kahaan rah paatee
sample-chap4-199.wav,250532,iseelie aaj rasoee mein aur kisee ko jaane kee aavashyakata nahin padee
sample-chap26-324.wav,172916,yah baat to vah amit ko nahin bata paee thee
sample-chap5-30.wav,171152,haan chhuttee ke din un donon ke saath komal hotee thee
sample-chap30-205.wav,221428,aur aisa saptaah mein lagabhag chaar din jarur hota hai
sample-chap11-6.wav,582164,lekin veena ke achchhe svabhaav ke kaaran aur ghar mein dev va amit ke dabadabe ke kaaran vah veena se madhur sambandh banae hue thee
sample-chap15-198.wav,12164,usakee soch sabase niraalee hai
sample-chap5-139.wav,670364,apanee betee ke yogy var maana use vah vakt nahin ganvaana chaahatee thee aur na hee aur achchha parivaar usake saamarthy mein tha bas jhatapat shaadee racha dee usane nirmala kee
sample-chap17-214.wav,42884,meree upasthiti mein bhee to sabhee kee najaren mujh par hee rahengee aur sab shaadee ko bhoolakar mujhase hee mera haal poochhate rahenge
sample-chap10-138.wav,345788,abhee to man maan nahin raha veena ka ki kabhee kuchh hua bhee tha dev ke saath
sample-chap14-16.wav,46855,main kya jaanoon bhaabhee usane aisa kyon kaha haan opareshan ke baad usane aisa kuchh nahin kaha tha isaka mujhe poora pata hai
sample-chap7-164.wav,154396,pramod ne use aashvast kiya
sample-chap27-69.wav,352844,lekin ek baat to siddh hai ki kaheen na kaheen use veena ke punah vivaah par kuchh na kuchh to sunana hoga
sample-chap17-76.wav,9657,aur yahee usakee koshish thee
sample-chap18-206.wav,7776,dev ne kaha
sample-chap23-144.wav,310508,lekin maan nirmala svayan kahakar bhee yah baat priya se na chhipa paee
sample-chap12-62.wav,176444,mere pati kee mujh par naukaree karane kee bandish nahin hai
sample-chap29-68.wav,363428,ek kamara unake paas ham rahenge vahaan ya maan aur maan apanee gareebee nahee dikhaana chaahatee tumhen
sample-chap26-104.wav,121760,vahaan pahunch kar phoot padee vah
sample-chap19-147.wav,6522,dekho
sample-chap14-41.wav,41004,bola  ye kaise ho sakata hai bhaabhee main jo ghar bhar kee jimmevaaree nibhaata hoon main bhee is dhokhe mein raha
sample-chap3-97.wav,220544,aur aaaipareshan hona koee badee baat nahin ab
sample-chap22-133.wav,315800,jo haal unaka daidee ne bataaya hai vah to mujhase suna hee nahin gaya
sample-chap14-93.wav,6104,bahut khush hoon
sample-chap4-81.wav,155276,svayan achchhe sarakaaree pad se ritaayar hua hai
sample-chap4-113.wav,68840,ramesh ne kaha
sample-chap13-39.wav,17180,maalis se dev ko aaraam aa raha tha
sample-chap7-100.wav,123524,ab vah khushee se pee raha tha
sample-chap11-120.wav,147336,usake lie amit hee achchha var hai
sample-chap21-143.wav,213488,bolee veena  dev ab tum kuchh hath na karo
sample-chap25-77.wav,176444,ve donon tab unase vida lekar baahar nikale
sample-chap23-52.wav,158804,kaiseevivashata thee usake saamane
sample-chap25-81.wav,132344,vah to aapako unheen se kahana hoga
sample-chap16-92.wav,36197,phir kuchh sochakar bole  aisa karate hain ek baar phir se tumhaaree baayopsee karava lete hain
sample-chap27-284.wav,368720,deedee ko aisa var mile jo umar mein chaahe thodaabada ho par jisase bandh kar vah apane parivaar kee soche
sample-chap2-13.wav,354608,veena apane mein hee khoee huee thee aur apanee upasthiti muskura bhar kar pooree kar rahee thee
sample-chap15-7.wav,27838,veena ne maan ko dekha aur chaunkate hue bolee  are maan aap kaise uth gaeen
sample-chap30-201.wav,61784,naam ke lie
sample-chap25-16.wav,428696,dopahar jab vah kaalej mein pahuncha us samay vah staapharum mein baithe apane doosare saathiyon ke saath baatacheet mein magn the
sample-chap2-215.wav,103240,usane khidakee band kar dee
sample-chap29-262.wav,130580,aur meree pichhalee tees saalon kee baate hai
sample-chap2-9.wav,188792,haan usaka photo seshan bahut lamba chala
sample-chap16-14.wav,38287,kuchh aur nahin hota to staaph room kee khidakee se baahar mastee mein ghoom rahe chhaatrachhaatraon ko dekhatee rahatee
sample-chap10-137.wav,340496,is chuppee ko kaun tode is chuppee se to aur adhik dooree badh jaegee
sample-chap19-111.wav,29301,mainne to tumhen koee sukh nahin diya lekin tumane to mujhe har khushee dee hai
sample-chap20-211.wav,13000,jo hona tha vah to ho chuka
sample-chap27-204.wav,125288,ab barasee ko chand din hee rah gae hai
sample-chap10-61.wav,149984,haanhaan main to pahale hee kah raha tha
sample-chap22-21.wav,215252,aur aisa ho sakata hai  usase kaha kisee ne
sample-chap23-64.wav,419876,dev kee saans ukhadee aur antim kshan usake haath upar uthe aur baabaabaaba kahakar dev chala gaya
sample-chap2-114.wav,174680,lekin maan thee ki gumanaamee kee jindagee jeetee thee
sample-chap13-53.wav,15508,vah apane klinik mein nau baje aa jaata hai
sample-chap11-140.wav,155276,aise mein priya muskura bhar detee thee
sample-chap18-175.wav,15299,chhotee hote hue bhee usakee paramamin thee
sample-chap10-208.wav,330792,aakhir koee shanka aur kaheen dikhatee tabhee yah bhaav kuchh ulte roop se man mein aata
sample-chap27-207.wav,121760,aur unakee betee to hamaaree betee hai
sample-chap21-2.wav,54728,amit chup tha
sample-chap4-116.wav,176444,ramesh tab thoda aur gambheer ho gaya
sample-chap27-338.wav,134108,vah dev kee yaad se baahar nahin nikal paegee
sample-chap4-200.wav,271700,nirmala aur misez thaapa ne milakar saara khaana bana liya tha
sample-chap22-184.wav,164096,tum mere sab kuchh ban gae ho sab kuchh
sample-chap4-0.wav,179972,veena dekh rahee thee vigyaapan
sample-chap25-63.wav,188792,prinsipal saahab bahut achchhee tarah mile
sample-chap13-96.wav,10701,raat bhar tadapata raha
sample-chap26-42.wav,125288,vah bigad jae phir teesara
sample-chap18-103.wav,11119,kisee ko bataana nahin
sample-chap18-97.wav,11746,priya kee jigyaasa bhee badh gaee thee
sample-chap15-214.wav,16344,dev koee abhee aakar mil gaya nahin lagata
sample-chap26-127.wav,118232,amit ne sune usake shabd
sample-chap9-144.wav,93536,aansoo na rok paee vah
sample-chap17-61.wav,6940,chinta na karo dev
sample-chap4-136.wav,158804,yah kahakar dev apane kamare kee taraph badh gaya
sample-chap7-89.wav,65312,lo baat kar lo
sample-chap28-63.wav,157040,vah bhee unake is vyavhaar se chaunk utha
sample-chap17-111.wav,44556,lekin priya ke prati jo bhaavanaen usake man mein umadee rahatee theen unhen vah apane se alag nahin kar paata tha
sample-chap2-43.wav,334320,use svayan ko dekhate paakar vah laja gaee aur apanee aankhen neechee kar leen
sample-chap26-312.wav,65312,sochatee rahee
sample-chap13-211.wav,13836,tumhen hee unaka dhyaan rakhana hoga
sample-chap3-47.wav,251416,maje aaenge deedee yadi tum bhee jeens pahanakar unake saamane jao
sample-chap21-131.wav,282284,veena ne suna dekha use nikat aakar dev ke sir mein haath pherane lagee
sample-chap21-48.wav,276992,vahaan ek baaba jee rahate hain anaath aashram bana rakha hai unhonne
sample-chap11-102.wav,188792,vah usake likhe shabdon mein apana roop khojata hai
sample-chap29-330.wav,243476,yahee kahate hai har baar vahaan jaunga phir lipat jaengee sab
sample-chap27-244.wav,167624,sapanon ko saakaar karane mein jut gaya amit
sample-chap3-90.wav,245240,yahee bola vah tab  do saal ho gae hain aaaipareshan ko
sample-chap15-77.wav,15090,lekin daba rahee thee apane man kee ichchha
sample-chap17-65.wav,19479,vahee baarabaar ek hee baat duhara raha tha
sample-chap3-120.wav,91772,aapake saamane khada hoon
sample-chap10-19.wav,124404,tum sabase pahale shuroo ho jao
sample-chap15-243.wav,23449,kyon vah doshee nahin betee kee shaadee ho jae jaldee se
sample-chap28-55.wav,448100,maan ko kuchh atapata lag raha hai unaka vyavahaar aur veena hai ki bilkul virakt bhaav se bas haan kahe ja rahee hai
sample-chap20-147.wav,35779,vah aapaka achchhee tarah se nireekshan karenge or usake baad jo hoga vah tay kar lenge
sample-chap20-99.wav,61275,ajay shaayad rashmi ko naaraaj nahin karana chaahata tha ya use usako naaraaj karane kee himmat hee nahin thee usase bola  chalo theek hai kuchh na kuchh tareeke se unhen bhej denge
sample-chap6-144.wav,40616,abhee chalate hain
sample-chap3-32.wav,129700,man ne jaise usake nirnay de diya
sample-chap4-213.wav,328148,ramesh dheere se pannaalaal ko saath lekar ek kone mein khade hokar idharudhar kee baaten karane laga
sample-chap18-141.wav,26793,tumhen de doonga pahuncha dena us tak amit ne utar diya
sample-chap2-38.wav,310508,vah to veena ko apane nikat dekhakar aseem aanand kee anubhooti pa raha tha
sample-chap13-32.wav,9448,aise hee aaraam mil raha hai
sample-chap18-19.wav,25957,jaise dosh unaka nahin unakee gandee beemaaree ka nahin sirph veena ka hai
sample-chap15-80.wav,11955,shuroo se vaham hai unhen
sample-chap27-171.wav,100592,usaka duhkh samaapt ho gaya
sample-chap18-255.wav,7567,nirmala ne kaha
sample-chap22-204.wav,352844,doosaree or ek haath se nirantar glukoj aur doosare se khoon chadhaaya ja raha tha
sample-chap6-4.wav,336968,aur dillee jaisee jagah mein vah raajendr nagar mein apane kisee puraane mitr ke ghar thahara tha
sample-chap9-80.wav,102356,mammeedaidee kee kya dasha hogee
sample-chap19-38.wav,24494,meree duvidha door karogee ya mujhe aur adhik pareshaan karogee
sample-chap6-94.wav,282284,deharaadoon mein jab se hamane ghar banaaya hai yah hamaare ghar kee pahalee shaadee hai
sample-chap15-217.wav,12582,koee kasht nahin bhog rahee
sample-chap5-34.wav,321092,dev kee chahetee bhaabhee ka darja maalatee bhaabhee ke bajaay komal ko jo mila hua tha
sample-chap18-215.wav,13836,priya usake saath bahut sukhee rahegee
sample-chap10-86.wav,266408,bolee  dekhie main ab is bahas mein nahin padana chaahatee
sample-chap18-214.wav,8821,usamen koee kamee nahin
sample-chap24-87.wav,195848,raharah kar veena deedee ka chehara aansooon se bharee aankhen
sample-chap2-113.wav,201140,donon khaanadaan dillee ke naameegiraamee raeeson ke the
sample-chap30-2.wav,162332,arun ke saath subah kee sair karane chala gaya tha
sample-chap8-68.wav,127052,kuchh pareshaan ho utha
sample-chap29-43.wav,125288,aise mein hotal mein rahana hee theek hai
sample-chap30-105.wav,289340,deedee jeejaajee agar nahee jaana chaahate to aap akele bhee to bachchon ke saath ja sakatee hai
sample-chap19-89.wav,17807,aise mein doktar kumaar ke paas jaane ko vah maan gaya
sample-chap4-98.wav,56492,achchha tha
sample-chap5-101.wav,652724,naukaree ke dauraan unhen dooradoor rahana pada apane parivaar se lekin nirmala bachchon ke prati maanbaap donon ka kartavy yahaan rah kar nibhaatee rahee
sample-chap23-90.wav,165860,tum par koee jorajabaradastee nahin kar raha
sample-chap9-142.wav,164096,na koee vaaky ban raha hai na kuchh
sample-chap8-49.wav,134992,kitana dhyaan rakhata hai sabaka amit
sample-chap16-132.wav,17807,unhen baahar aaya dekh kar khada ho gaya
sample-chap16-180.wav,17807,aise mein sab kuchh samaapt ho jaega
sample-chap25-104.wav,171152,unake aane ka prayojan amit ko apanee maan se gyaat hua
sample-chap19-181.wav,16971,badalee huee nahin to ab tyaagapatr bhej diya tha
sample-chap12-68.wav,298160,use apane vivaahitajeevan mein kisee teesare ko dakhalandaajee uchit nahin lagatee
sample-chap10-89.wav,436632,mujhe aapakee baat par vishvaas karane ko jee chaahata hai aur iseelie mere man mein ab koee gila nahin hai
sample-chap15-120.wav,26166,maan hee ke roop mein naaree shoodr bhaav se apane bachchon kee seva karatee hai
sample-chap17-131.wav,7776,maan ne likha thaah
sample-chap15-144.wav,13836,mainne usake gunon mein jeena seekh liya
sample-chap23-79.wav,460448,suneeta kee or dekha usane aur usake chehare ke bhaavon ko dekhakar amit ko na jaane kyon apanee dhadakan badhatee mahasoos huee
sample-chap2-131.wav,98828,arun kee tandra bhang huee
sample-chap26-311.wav,157920,tab veena bahut der tak chup rahee
sample-chap7-74.wav,35324,aur phemilee
sample-chap11-18.wav,486908,veena apanee saas ke gyaan kee seema ko samajhatee thee tabhee use usakee kisee baat ka duhkh nahin hota tha
sample-chap30-86.wav,127932,unase to mil hee letee hongee
sample-chap29-34.wav,217016,veena ko kuchh samajh nahee aaya bas jee bhar kah sakee
sample-chap30-132.wav,112940,apana dard kisee se nahee kahate
sample-chap26-294.wav,252296,ekaek amit ne shabdon kee raah badalee aur kahane laga bhaabhee
sample-chap6-23.wav,114704,us navayuvatee ne nirmala se kaha
sample-chap3-11.wav,164980,donon ek doosare kee hamaraaj theen
sample-chap22-122.wav,284048,aur tab baaba jee ke ishaare par ratan ne dev ko uthaane ke lie sahaara de diya
sample-chap21-15.wav,716228,aur jab chup huee to do shabd bolakar usane suneeta ka munh band kar diya tha  badee bahan ho phir bhee apanee chhotee bahan ka suhaag ujaadana chaahatee ho
sample-chap14-128.wav,15717,maan ne patipatnee ko akela chhod diya
sample-chap17-101.wav,28465,amit kee chaahat priya ko apana banaane kee hai yah vah jaanatee thee
sample-chap23-50.wav,120880,dev nidhaal ho gaya
sample-chap4-148.wav,176444,kya likhoon ki nahin maalatee ne prashn kiya
sample-chap14-194.wav,9866,unakee baat vaheen ruk gaee
sample-chap29-30.wav,377540,lekin ye kya taiksee to bajae krashna nagar jaane ke seedha dariyaaganj sthit aagara hotal pahunch gaee
